"model";"recall";"precision";"specificity";"F1";"F2"
"C5.0             ";"0.169811320754717";"0.75             ";"0.965909090909091";"0.276923076923077";"0.276923076923077"
"rf               ";"0.194444444444444";"0.583333333333333";"0.952380952380952";"0.291666666666667";"0.291666666666667"
