"model";"recall";"precision";"specificity";"F1";"F2"
"C5.0             ";"0.232142857142857";"0.722222222222222";"0.971751412429379";"0.351351351351351";"0.351351351351351"
"rf               ";"0.216666666666667";"0.722222222222222";"0.971098265895954";"0.333333333333333";"0.333333333333333"
