"model";"recall";"precision";"specificity";"F1";"F2"
"C5.0             ";"0.408450704225352";"0.537037037037037";"0.810606060606061";"0.464            ";"0.464            "
"rf               ";"0.365853658536585";"0.555555555555556";"0.801652892561983";"0.441176470588235";"0.441176470588235"
