"model";"recall";"precision";"specificity";"F1";"F2"
"C5.0             ";"0.438271604938272";"0.669811320754717";"0.908616187989556";"0.529850746268657";"0.529850746268657"
"rf               ";"0.416216216216216";"0.726415094339623";"0.919444444444444";"0.529209621993127";"0.529209621993127"
