"recall";"precision";"specificity";"F1";"F2"
"0.35000000000";"0.12727272727";"0.90062111801";"0.18666666667";"0.18666666667"
"0.30000000000";"0.11538461538";"0.90476190476";"0.16666666667";"0.16666666667"
"0.35000000000";"0.14583333333";"0.91511387164";"0.20588235294";"0.20588235294"
"0.35000000000";"0.14000000000";"0.91097308489";"0.20000000000";"0.20000000000"
"0.35000000000";"0.14000000000";"0.91097308489";"0.20000000000";"0.20000000000"
"0.20000000000";"0.09302325581";"0.91925465839";"0.12698412698";"0.12698412698"
"0.20000000000";"0.08163265306";"0.90683229814";"0.11594202899";"0.11594202899"
"0.25000000000";"0.13513513514";"0.93374741201";"0.17543859649";"0.17543859649"
"0.35000000000";"0.15217391304";"0.91925465839";"0.21212121212";"0.21212121212"
"0.25000000000";"0.13157894737";"0.93167701863";"0.17241379310";"0.17241379310"
"0.15000000000";"0.06666666667";"0.91304347826";"0.09230769231";"0.09230769231"
"0.25000000000";"0.12195121951";"0.92546583851";"0.16393442623";"0.16393442623"
"0.20000000000";"0.08888888889";"0.91511387164";"0.12307692308";"0.12307692308"
"0.20000000000";"0.08510638298";"0.91097308489";"0.11940298507";"0.11940298507"
"0.35000000000";"0.12068965517";"0.89440993789";"0.17948717949";"0.17948717949"
"0.30000000000";"0.13953488372";"0.92339544513";"0.19047619048";"0.19047619048"
"0.15000000000";"0.06000000000";"0.90269151139";"0.08571428571";"0.08571428571"
"0.30000000000";"0.10000000000";"0.88819875776";"0.15000000000";"0.15000000000"
"0.20000000000";"0.08510638298";"0.91097308489";"0.11940298507";"0.11940298507"
"0.30000000000";"0.13043478261";"0.91718426501";"0.18181818182";"0.18181818182"
