"recall";"precision";"specificity";"F1";"F2"
"0.11111111111";"0.05714285714";"0.91472868217";"0.07547169811";"0.07547169811"
"0.22222222222";"0.08888888889";"0.89405684755";"0.12698412698";"0.12698412698"
"0.11111111111";"0.05000000000";"0.90180878553";"0.06896551724";"0.06896551724"
"0.08333333333";"0.04687500000";"0.92118863049";"0.06000000000";"0.06000000000"
"0.11111111111";"0.04938271605";"0.90051679587";"0.06837606838";"0.06837606838"
"0.11111111111";"0.05479452055";"0.91085271318";"0.07339449541";"0.07339449541"
"0.02777777778";"0.01234567901";"0.89664082687";"0.01709401709";"0.01709401709"
"0.13888888889";"0.05747126437";"0.89405684755";"0.08130081301";"0.08130081301"
"0.08333333333";"0.03750000000";"0.90051679587";"0.05172413793";"0.05172413793"
"0.13888888889";"0.07462686567";"0.91989664083";"0.09708737864";"0.09708737864"
"0.08333333333";"0.04285714286";"0.91343669251";"0.05660377358";"0.05660377358"
"0.05555555556";"0.02666666667";"0.90568475452";"0.03603603604";"0.03603603604"
"0.13888888889";"0.05813953488";"0.89534883721";"0.08196721311";"0.08196721311"
"0.11111111111";"0.05633802817";"0.91343669251";"0.07476635514";"0.07476635514"
"0.08333333333";"0.03947368421";"0.90568475452";"0.05357142857";"0.05357142857"
"0.13888888889";"0.05952380952";"0.89793281654";"0.08333333333";"0.08333333333"
"0.05555555556";"0.02816901408";"0.91085271318";"0.03738317757";"0.03738317757"
"0.08333333333";"0.03947368421";"0.90568475452";"0.05357142857";"0.05357142857"
"0.19444444444";"0.09859154930";"0.91731266150";"0.13084112150";"0.13084112150"
"0.11111111111";"0.05714285714";"0.91472868217";"0.07547169811";"0.07547169811"
