"model";"recall";"precision";"specificity";"F1";"F2"
"glm              ";"0.420289855072464";"0.568627450980392";"0.794392523364486";"0.483333333333333";"0.483333333333333"
"nnet             ";"0.394736842105263";"0.588235294117647";"0.79             ";"0.47244094488189 ";"0.47244094488189 "
"treebag          ";"0.457627118644068";"0.529411764705882";"0.794871794871795";"0.490909090909091";"0.490909090909091"
"bagFDAGCV        ";"0.440677966101695";"0.509803921568627";"0.786324786324786";"0.472727272727273";"0.472727272727273"
"bagFDA           ";"0.517241379310345";"0.294117647058824";"0.755102040816326";"0.375            ";"0.375            "
"rf               ";"0.452054794520548";"0.647058823529412";"0.825242718446602";"0.532258064516129";"0.532258064516129"
"C5.0             ";"0.420454545454545";"0.725490196078431";"0.840909090909091";"0.532374100719424";"0.532374100719424"
