0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;-2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;-2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;2.0;2.0;0.0;0.0;2 
0.0;0.0;1.0;1.4285714285714286;1.0;14.0;0.0;14.0;30.0;0.0;0.0;1.0;0.0;14.0;0.0;1.0;29.0;0.0;0.0;0.0;0.0;-11.0;992.0;431.0;1.032258064516129;186.0;0.0;186.0;3.0;307.0;6.0;6.0;34.0;7.0;34.0;34.0;34.0;0.0;0.0;2.0;0.0;0.0;6.0;0.0;34.0;2.0;0.0;3.0;0.0;1.0;1.0;4.0;0.0;0.0;6.0;42.0;0.0;1.0;0.0;0.0;0.0;0.0;186.0;186.0;1.0;307.0;105.0;34.0;341.0;0.0;1.0;0.0;0.0;1.0;1.4285714285714286;1.0;14.0;0.0;14.0;30.0;0.0;0.0;1.0;0.0;14.0;0.0;1.0;29.0;0.0;0.0;0.0;0.0;-11.0;992.0;431.0;1.032258064516129;186.0;0.0;186.0;3.0;307.0;6.0;6.0;34.0;7.0;34.0;34.0;34.0;0.0;0.0;2.0;0.0;0.0;6.0;0.0;34.0;2.0;0.0;3.0;0.0;1.0;1.0;4.0;0.0;0.0;6.0;42.0;0.0;1.0;0.0;0.0;0.0;0.0;186.0;186.0;1.0;307.0;105.0;34.0;341.0;0.0;1.0;2 
0.0;1.0;1.0;0.3333333333333333;1.0000000000000002;0.0;0.0;0.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;22.0;0.0;0.0;0.0;0.0;-17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.0;9.0;17.0;17.0;17.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;17.0;1.0;0.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;17.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;17.0;17.0;17.0;0.0;0.0;0.0;1.0;1.0;0.3333333333333333;1.0000000000000002;0.0;0.0;0.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;22.0;0.0;0.0;0.0;0.0;-17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.0;9.0;17.0;17.0;17.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;17.0;1.0;0.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;17.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;17.0;17.0;17.0;0.0;0.0;2 
0.0;0.0;1.0;0.3333333333333333;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;22.0;0.0;0.0;0.0;0.0;-6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;9.0;6.0;6.0;6.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;6.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0;6.0;6.0;0.0;0.0;0.0;0.0;1.0;0.3333333333333333;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;22.0;0.0;0.0;0.0;0.0;-6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;9.0;6.0;6.0;6.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;6.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0;6.0;6.0;0.0;0.0;2 
0.0;1.0;1.0;1.0;0.9999999999999996;11.0;0.0;11.0;23.0;0.0;0.0;0.0;0.0;11.0;0.0;1.0;7.0;0.0;0.0;0.0;0.0;-1.0;476.0;176.0;0.9090909090909091;92.0;0.0;92.0;1.0;20.0;2.0;2.0;25.0;2.0;13.0;25.0;25.0;0.0;12.0;2.0;0.0;0.0;2.0;0.0;25.0;2.0;0.0;6.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0;27.0;0.0;1.0;0.0;0.0;0.0;0.5217391304347826;92.0;92.0;1.0;20.0;53.0;25.0;45.0;0.18;1.0;0.0;1.0;1.0;1.0;0.9999999999999996;11.0;0.0;11.0;23.0;0.0;0.0;0.0;0.0;11.0;0.0;1.0;7.0;0.0;0.0;0.0;0.0;-1.0;476.0;176.0;0.9090909090909091;92.0;0.0;92.0;1.0;20.0;2.0;2.0;25.0;2.0;13.0;25.0;25.0;0.0;12.0;2.0;0.0;0.0;2.0;0.0;25.0;2.0;0.0;6.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0;27.0;0.0;1.0;0.0;0.0;0.0;0.5217391304347826;92.0;92.0;1.0;20.0;53.0;25.0;45.0;0.18;1.0;2 
0.0;0.0;0.0;0.9444444444444444;1.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;85.0;0.0;0.0;0.0;0.0;-12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;18.0;12.0;12.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;12.0;0.0;0.0;2.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;12.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;12.0;12.0;12.0;0.0;0.0;0.0;0.0;0.0;0.9444444444444444;1.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;85.0;0.0;0.0;0.0;0.0;-12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;18.0;12.0;12.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;12.0;0.0;0.0;2.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;12.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;12.0;12.0;12.0;0.0;0.0;2 
0.0;0.0;0.0;0.9444444444444444;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;85.0;0.0;0.0;0.0;0.0;-2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;18.0;2.0;2.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;0.0;0.0;4.0;0.0;-1.0;0.0;7.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.9444444444444444;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;85.0;0.0;0.0;0.0;0.0;-2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;18.0;2.0;2.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;0.0;0.0;4.0;0.0;-1.0;0.0;7.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;2.0;2.0;0.0;0.0;2 
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;-3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;4.0;3.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;3.0;3.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;-3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;4.0;3.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;3.0;3.0;0.0;-1.0;2 
0.0;0.0;1.0;0.3333333333333333;0.9999999999999999;20.0;0.0;20.0;5.0;0.0;0.0;1.0;0.0;20.0;0.0;1.0;16.0;0.0;0.0;0.0;2.0;0.0;20.0;5.0;1.25;82.0;0.0;82.0;4.0;2017.0;5.0;5.0;6.0;6.0;6.0;6.0;6.0;0.0;0.0;1.0;0.0;0.0;5.0;0.0;6.0;1.0;0.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;7.0;0.0;1.0;0.0;0.0;0.0;0.0;82.0;82.0;1.0;2017.0;68.0;6.0;2023.0;0.0;1.0;0.0;0.0;1.0;0.3333333333333333;0.9999999999999999;20.0;0.0;20.0;5.0;0.0;0.0;1.0;0.0;20.0;0.0;1.0;16.0;0.0;0.0;0.0;2.0;0.0;20.0;5.0;1.25;82.0;0.0;82.0;4.0;2017.0;5.0;5.0;6.0;6.0;6.0;6.0;6.0;0.0;0.0;1.0;0.0;0.0;5.0;0.0;6.0;1.0;0.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;7.0;0.0;1.0;0.0;0.0;0.0;0.0;82.0;82.0;1.0;2017.0;68.0;6.0;2023.0;0.0;1.0;2 
0.0;0.0;1.0;1.2;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;5.0;2.0;2.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;-1.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;1.0;1.2;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;5.0;2.0;2.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;-1.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;2.0;2.0;0.0;0.0;2 
