"model";"recall";"precision";"specificity";"F1";"F2"
"glm               ";"0.0970873786407767";"0.555555555555556 ";"0.938461538461538 ";"0.165289256198347 ";"0.165289256198347 "
"nnet              ";"0.137254901960784 ";"0.388888888888889 ";"0.93956043956044  ";"0.202898550724638 ";"0.202898550724638 "
"treebag           ";"0.259259259259259 ";"0.777777777777778 ";"0.977653631284916 ";"0.388888888888889 ";"0.388888888888889 "
"bagFDAGCV         ";"0.263157894736842 ";"0.555555555555556 ";"0.958974358974359 ";"0.357142857142857 ";"0.357142857142857 "
"bagFDA            ";"0.169491525423729 ";"0.555555555555556 ";"0.954022988505747 ";"0.25974025974026  ";"0.25974025974026  "
"rf                ";"0.244444444444444 ";"0.611111111111111 ";"0.962765957446808 ";"0.349206349206349 ";"0.349206349206349 "
"C5.0              ";"0.213114754098361 ";"0.722222222222222 ";"0.970930232558139 ";"0.329113924050633 ";"0.329113924050633 "
