"model";"recall";"precision";"specificity";"F1";"F2"
"glm              ";"0.09375          ";"0.5              ";"0.948805460750853";"0.157894736842105";"0.157894736842105"
"nnet             ";"0.112            ";"0.466666666666667";"0.951219512195122";"0.180645161290323";"0.180645161290323"
"treebag          ";"0.139130434782609";"0.533333333333333";"0.958579881656805";"0.220689655172414";"0.220689655172414"
"bagFDAGCV        ";"0.164948453608247";"0.533333333333333";"0.960674157303371";"0.251968503937008";"0.251968503937008"
"bagFDA           ";"0.155737704918033";"0.633333333333333";"0.966767371601209";"0.25             ";"0.25             "
"rf               ";"0.171052631578947";"0.433333333333333";"0.954907161803713";"0.245283018867925";"0.245283018867925"
"C5.0             ";"0.192660550458716";"0.7              ";"0.973837209302326";"0.302158273381295";"0.302158273381295"
